customer_id,age,annual_income,months_active,avg_monthly_spend,purchase_frequency,avg_order_value,discount_usage_rate,return_rate,browsing_time_minutes,support_interactions,payment_method,region,customer_segment
13479,41,66240.9499301854,53,166.51080522442976,8.823757648627723,16.94980792280534,,0.17484047083932022,47.614059095250994,3.0,Card,Semi-Urban,Loyal
13872,32,43991.28815438636,61,779.9531549987179,3.5537679461070977,171.27643837571486,0.26087216266376184,0.1044874431463327,21.68166784534044,3.0,Card,Rural,Occasional
38556,68,15479.79100453773,19,213.50597215544568,7.2429951107207975,25.901504160515742,0.2660377379916827,0.011876326433695907,19.8897952726629,3.0,Card,Rural,Occasional
25330,45,35260.797505696486,44,183.49393179943203,4.25187980749013,34.938714998339556,0.567363468685127,0.13263384695564026,59.94517897262637,0.0,UPI,Urban,Loyal
44685,65,50258.28075514738,9,107.77972135644067,19.261338192425693,5.319476943370503,0.18368023356526503,0.048821389182017186,25.62133788229609,1.0,Card,Urban,Loyal
986,64,19927.011865421016,69,335.97480540150144,2.7292970763286677,90.09065207866308,,0.07406804956004327,15.443003363901495,0.0,UPI,Urban,Regular
37140,27,3405.8297797643186,32,305.0378557038394,4.323746063195397,57.29759685809485,0.14398597556792583,0.12248584756214627,52.08691401915813,,Card,Urban,Regular
35034,34,63837.97196681161,5,770.550539421029,7.50514832747866,90.5981306559362,0.17234314040191467,0.19065483756500273,119.17741473315678,2.0,UPI,Semi-Urban,Occasional
23731,60,33237.31556580262,9,130.78606126716795,2.137323666261064,41.68714330422704,0.6410214238614048,0.08012946441225362,22.0983385273535,0.0,UPI,Semi-Urban,Occasional
7531,42,65972.75106616555,60,267.11274858649494,4.278915134722546,50.59993232881061,0.5259899316922352,0.2660316409488396,10.45298344602814,1.0,UPI,Semi-Urban,Loyal
44395,19,21708.606238623193,8,454.9493948161521,4.138307667646206,88.54070722171424,0.2711735336607922,,60.856064622798094,0.0,Card,Urban,Occasional
32949,60,104034.8591891489,62,479.169424292341,0.9122201453135156,250.5827717936626,0.0839467596313382,0.08663305438537418,59.582424067831106,0.0,Card,Semi-Urban,Occasional
30878,47,46214.96341315823,41,392.4128721479563,5.3132867699700705,62.15666837985511,0.3886086910541462,0.2684913913001175,25.288628847291182,1.0,UPI,Urban,Loyal
29931,41,34808.9231774832,64,163.83461915302922,3.9293080302010632,33.236839359447885,0.22524019337063536,0.0920540914950651,35.33884513420919,2.0,Card,Semi-Urban,Occasional
23416,34,24265.115901357003,19,259.1368394339511,1.805732988301567,92.35976499346717,0.3590760292583338,0.06904544407498359,11.162765864043553,1.0,Card,Urban,Occasional
6060,38,33443.28311099201,29,30.470400887071598,3.142684488856503,7.3552308820607974,0.18735348340391686,0.06641810100794601,34.84730077049459,1.0,Card,Semi-Urban,Occasional
23680,48,11049.892691989526,2,426.1028282856788,0.17948166747001648,361.26278181132534,0.1214767791797534,0.14086000509518465,98.22648822818297,0.0,Wallet,Rural,Occasional
15941,44,51951.14803249216,45,94.75084953726426,1.9133592521700733,32.52288555442904,0.09416358016001569,0.17157555905234828,63.93045868886007,1.0,Card,Semi-Urban,Regular
6949,41,40530.14853939218,23,351.2327215613299,5.360783111881286,55.21847159122019,0.6464998256645584,0.0025036454032063907,10.801696839189145,2.0,Card,Semi-Urban,Occasional
30096,46,64597.48194816793,10,132.07597365252855,4.129105338903782,25.75029462755321,0.21025833558260126,0.12328651543512265,54.33019554463397,2.0,Card,Semi-Urban,Occasional
41340,39,96865.64952375939,40,378.1126126456384,1.0818493387270574,181.62342759963343,0.5104062590195023,0.1664218076655003,37.33674135106707,0.0,Wallet,Urban,Regular
49599,37,29816.450347566155,30,124.24162991677095,1.5138013031976871,49.42380678963332,0.1811308871012238,0.1533357120837253,14.94570713944484,0.0,Wallet,Semi-Urban,Regular
33184,63,43581.8456679725,63,235.64956696146325,2.757725783222504,62.71068740928131,0.11251424088933519,0.10700982515822254,,1.0,UPI,Urban,Occasional
16581,39,19532.305393811268,39,341.5346093139366,2.811388273513916,89.60897835765711,0.5962371309006937,0.26871294345336283,15.44520581621319,1.0,Wallet,Urban,Occasional
1389,36,,23,459.34122364209486,4.435097302704881,84.51389148332171,0.14576429471906366,,37.83297026590952,1.0,Wallet,Semi-Urban,Occasional
21351,69,32940.0653040377,15,373.7734790393826,5.002187343269024,62.272877813209185,0.20596396447082496,0.2074674615575928,38.02208598243751,3.0,Card,Urban,Occasional
49751,49,27923.024269222013,61,672.2774633449363,3.4885307793213425,149.7767301590351,0.24247327669182436,0.04342130686668217,55.63859187954448,1.0,Wallet,Urban,Occasional
34432,55,18967.248603406948,47,139.07966591857968,9.737564485993495,12.952626836374368,0.21953730263387203,0.12735694941043435,8.613527084608556,2.0,Card,Urban,Loyal
24455,60,15322.282372616848,66,240.36739718000845,1.1464603082240614,111.98315489881276,0.24986714916448344,0.3281454277607467,118.15542713067684,1.0,UPI,Semi-Urban,Occasional
40360,26,58757.03690672721,3,187.56439036826222,3.2627176459594613,44.001129313842895,0.590450974628012,0.28948071777799755,44.491499668378,1.0,Wallet,Urban,Occasional
18578,25,57298.2109193848,31,251.60196091949766,5.081191886662968,41.373790797705496,0.2965100894987108,0.049865026615222685,14.649900000124585,2.0,Card,Rural,Regular
33452,24,104400.12548340422,18,,8.307148483348998,68.63990429939795,0.3178520684475341,0.010314591308862971,,0.0,Card,Urban,Occasional
47853,42,,36,374.8626018272987,5.06791539402376,61.77782277526444,0.502683329081757,0.01894675745447803,68.66327418107765,3.0,UPI,Semi-Urban,Regular
5,60,61650.79466137895,3,143.45812039083765,1.6568429899791632,53.995708791193096,0.2760392242802801,0.038589146970089,114.43208658157047,1.0,Card,Urban,Occasional
29183,50,,61,267.8274255435828,5.153602352865457,43.52368095719861,0.30330040094062,0.045893410247759225,63.52402663912099,3.0,Card,Urban,Loyal
8231,25,69854.92428520207,34,161.88206295467106,2.6946338732348067,43.815454659093604,0.4494512798545607,,13.30646592965597,1.0,UPI,Urban,Occasional
5947,37,28520.097880371923,18,,,30.006422504492743,,0.47194490170332687,,1.0,Card,Urban,Regular
7823,68,61155.47457177337,26,,3.2943112242139945,88.82849792672476,0.22789133381131527,0.007498996863160278,126.5158434330988,3.0,Wallet,Urban,Occasional
19487,40,33873.74554602631,59,600.9936242268641,9.986653400318938,54.70215563634851,0.2027498105938621,0.34458068755510785,94.56696576845803,3.0,Wallet,Urban,High_Value
15385,49,32075.119438481357,48,49.88331993748799,1.5609271926897323,19.47861699461113,0.07534856479507036,0.023983277126703617,35.8847595023005,,Card,Urban,Occasional
41100,55,59216.97155502841,72,518.8762335412997,1.2650768587607886,229.07665650920745,0.11444292616451414,0.20183568745613664,73.1545649538339,3.0,Card,Semi-Urban,Occasional
18184,70,11504.221419425368,18,304.1710060887875,4.611336662891048,54.20651519634073,0.19473551266478875,0.21412624215096446,6.2883790921018825,1.0,UPI,Semi-Urban,Occasional
27162,53,29443.2344195226,72,388.642448903272,,92.36923761749435,0.06446265194080814,0.05993329497658113,181.67066815543689,5.0,UPI,Urban,Regular
11646,70,,33,229.73739258521186,9.255984092143576,22.40032653338438,0.35003913451145785,0.3380352515178116,132.96157009499697,1.0,Card,Rural,Regular
24391,33,38175.630626994396,22,198.85726292856168,4.869292517739544,33.88095964335206,0.33084684074117726,,31.375767975036897,0.0,UPI,Urban,Regular
4851,21,,19,537.9201658504443,,84.8634358988259,0.27704917591068656,0.05328265319012948,23.600882418256653,1.0,Wallet,Urban,Occasional
47436,18,,61,540.845986904568,8.231061658990509,58.5897924728751,0.33723646888700815,0.059856138548192356,,1.0,Wallet,Semi-Urban,High_Value
42207,56,38930.74874072155,2,577.563145003243,1.048159330143758,281.991316057772,0.2830055289510395,0.13455404586926625,51.16549684208819,4.0,Wallet,Semi-Urban,Occasional
45341,34,74945.99772104526,29,253.88652813828196,2.700203436189221,68.61420797980652,0.707111793669819,0.2267676928966322,235.58220063215992,3.0,Card,Urban,Regular
28170,44,35410.133184050224,69,415.82426011603695,2.419240522493271,121.61304751173886,0.01862752164978476,0.1630401825042685,14.90319644124489,2.0,UPI,Urban,Occasional
3420,44,41358.856963432925,12,374.9525532755301,16.744460816672806,21.130681689872613,,0.1826085291668629,7.076444363266704,3.0,Wallet,Urban,Regular
42591,20,,31,99.7159677909405,5.302615620732168,15.821362715335097,0.6582193888505945,0.00987533596529548,24.260927186980975,1.0,Card,Rural,Occasional
38735,46,35686.10860508026,45,749.2461038393055,5.915285733790927,108.34636957634032,0.43876750027446965,0.09756697158619049,191.02315625516104,3.0,Wallet,Urban,High_Value
36720,19,58710.037536583346,39,87.03048874887133,0.5958639021214434,54.53503186153804,0.2961644390850578,0.2852321429919652,43.729521476823756,0.0,Card,Semi-Urban,Regular
29498,31,10703.174240039478,34,117.64909190551323,2.747323367475168,31.395500299399462,0.43913516176379674,0.030565365849751083,46.584168790852736,2.0,Card,Urban,Regular
4363,52,15980.68555545544,71,489.00010796409964,2.23771416403118,151.03251343079043,0.40246974788731815,0.05922548420353796,44.031637499164006,1.0,UPI,Urban,Occasional
4029,49,48825.283969059965,10,222.9347355728044,10.098155916167432,20.087547630146407,0.6731843463738684,0.01884620547342262,30.357879972262573,2.0,Card,Semi-Urban,Regular
3427,42,23976.984949468573,57,366.8266067299465,4.172918976443901,70.91288465958532,0.4479299224615568,0.05817338021456739,59.785804444647006,1.0,Card,Urban,Loyal
20269,35,36015.942765694504,14,228.2192168138111,11.343206319910404,18.489459780452545,0.2673689162050989,0.23927243881218607,71.44018396783403,1.0,UPI,Urban,Regular
20058,62,23298.041350973923,47,203.35805650649945,6.783567034707162,26.126588953332025,0.5872731784412698,0.01591007257540919,73.52447482145946,1.0,Card,Semi-Urban,Loyal
11479,61,57226.78754985301,17,519.8698264640004,8.26305857076517,56.12291258793767,0.24742987956470283,0.36717122256609647,31.909037722044744,1.0,Card,Semi-Urban,Occasional
47945,61,39372.42390595503,61,333.30874288741126,15.543790836795946,20.147059774600216,0.39833596837687063,0.25484786667238407,62.17534692347611,2.0,Card,Rural,High_Value
29393,26,17213.419555684522,25,154.59903344627386,9.110374462122229,15.291128338071722,0.26397766192678684,0.0794018807937072,30.90839568920441,1.0,Card,Semi-Urban,Loyal
29047,35,39390.25365531851,19,471.69740456793556,1.9993515096687318,157.26646344963845,0.4013624908511874,0.15881027122649605,41.311449006797545,1.0,Wallet,Urban,Regular
8565,56,39164.421467146414,41,245.78155695891672,0.3901543723990322,176.8016285376738,0.16334042331000462,0.25860163814817055,17.363975072425973,4.0,Card,Semi-Urban,Occasional
39507,44,44451.24339173121,58,135.8138899032332,,57.65544586733347,0.2715881097691451,0.2691764503191365,63.162727514902606,3.0,Card,Urban,Regular
49805,41,143533.14325903257,53,130.8227458836277,3.8700410622210555,26.86276033655536,0.21214744744669797,0.020953128579276198,63.484312191147005,2.0,Card,Semi-Urban,Regular
25450,38,43376.46032469523,42,167.20182301312502,3.066382105026158,41.11807958392771,0.28835684297172376,0.045530990750203754,17.8779999799273,1.0,Wallet,Urban,Occasional
34922,31,60229.31701174868,64,160.62845846686193,10.79013010194905,13.623976756652425,0.45522082716748213,0.004322929066189131,61.76741963199498,1.0,Card,Urban,High_Value
30478,48,26897.610549581328,46,720.5827907767043,2.8186795683489922,188.69946479647902,0.3137409339331979,0.11651286566441799,37.30533231027871,0.0,Card,Urban,Occasional
13520,18,128736.74963901207,14,288.0716157526539,7.84870048552471,32.55524539720838,0.4010785135426132,0.1852898276576874,77.12835044909698,2.0,UPI,Urban,Regular
34008,47,51180.535362747054,53,424.0315566240671,4.071306499657626,83.61386886252966,0.6098642528543532,,23.222598955341468,4.0,UPI,Urban,Occasional
21316,61,35743.975960897886,9,232.5078526556897,2.032103493306292,76.68203053391048,0.10076209352561431,0.22698220694086715,48.5234459710353,1.0,Card,Urban,Occasional
42425,44,44878.41517278419,67,413.542882943287,2.4160004935759485,121.06054543053673,0.4066449693451554,0.11444164829806602,85.69826643861043,0.0,Wallet,Urban,Regular
48901,66,33353.75735330587,6,106.19514962561445,2.6019190215794445,29.48293645398163,0.34028564080172063,0.062328879383630534,21.73229327348965,0.0,Wallet,Rural,Occasional
47633,48,36321.10858825721,68,212.86036698411507,6.467425915958571,28.50518630914209,0.30436261740881365,0.09928188852015692,172.85524380530248,1.0,Wallet,Urban,Loyal
49789,59,54039.85269364296,5,219.8161703614939,9.033091768155725,21.909115897770796,0.46512225304044197,0.1009790590194617,47.18807247506694,1.0,Card,Semi-Urban,Occasional
44232,46,42942.77981142866,34,48.631771238751085,1.887210692410061,16.84385949615487,0.43255668809108566,0.1822690540161681,87.2379643761519,1.0,Wallet,Rural,Occasional
10724,56,26148.889471047078,59,1226.6115397412616,1.9706536726107131,412.90964041031174,0.2570542151673882,0.24257380011522647,32.96781007851481,1.0,UPI,Urban,Occasional
13155,58,45095.70092565712,53,249.00397715649666,9.540682882579402,23.62313523045322,0.05188847499561305,0.21129639505053163,25.495025559043338,,UPI,Semi-Urban,Loyal
13763,47,15595.431336848927,50,181.02872325198697,3.238761492247711,42.707928620912305,0.36857429146194803,0.15390334040567247,27.060987126889422,2.0,UPI,Rural,Occasional
42812,48,32389.49821858574,29,403.75046979845456,3.004083742273477,100.8346717467026,0.34617292692032353,0.46075989844539766,32.93071209517345,4.0,Card,Urban,Occasional
30804,70,22183.988186747316,56,408.49057860173497,4.674494522070994,71.98713066210699,0.03746768621786941,0.22622974820905156,,1.0,Card,Urban,Loyal
36261,56,45231.46023891443,48,166.47808121641418,2.58612786626461,46.42279567956996,0.1155942702895089,0.05929612752288552,58.32637274506093,2.0,UPI,Urban,Occasional
21437,21,31228.18273198563,45,,8.14578286614095,32.50205895195877,0.2296094061060425,0.06298238862935862,,1.0,UPI,Urban,Loyal
25971,39,20913.69822807659,35,,7.811052221859502,10.229685625071404,0.22764037927890993,0.09462893731998599,29.061644926808736,,Card,Semi-Urban,Regular
32204,23,54709.55132397406,67,260.25496432390605,5.493653116522112,40.07835953875129,0.14434819822762568,0.11220112941332246,37.18077709823053,0.0,Card,Urban,Loyal
7181,64,18860.413786167574,32,736.746147383716,,119.54524168804832,0.34493529852444327,0.3242711399862907,50.521056822405946,1.0,Card,Rural,Occasional
41281,59,26679.015831501485,3,626.8855721050837,2.313032880163667,189.21803519019556,0.08700657352891526,,68.93070133245166,2.0,UPI,Semi-Urban,Occasional
28087,62,18387.96875856097,60,203.80379554630767,2.304093681391721,61.6822085566482,0.15906628707097015,0.3538577250486129,111.75373997289208,0.0,UPI,Urban,Regular
13702,61,17520.59123760667,11,331.2018236663213,4.153996359275785,64.26116756373887,0.16406787771620876,0.019623015678817357,83.42627819924553,,Card,Rural,Occasional
1004,43,53028.38260363661,48,264.90505009907963,5.283226355336609,42.16067273687898,0.16909266229537925,0.23372902610056992,37.3028592151135,4.0,Card,Urban,Loyal
9059,69,14189.497994533554,67,312.20910612564535,1.3657260542898217,131.97179172943962,0.13375461613466696,0.11469278063446317,116.11244983681371,1.0,Wallet,Semi-Urban,Occasional
44235,41,48515.25091967158,36,404.65910849182615,7.1996531076711126,49.35075949899038,0.4797606406133791,0.18190873390707107,117.97057757624758,1.0,Card,Rural,Loyal
25675,32,27485.77204017273,26,518.0026185870199,8.46648608945364,54.71963025056497,0.13952092710411376,0.12610312044294758,24.410441224404522,1.0,UPI,Urban,Occasional
45056,70,59669.49896484911,40,217.0314518952013,4.849251615528474,37.10414018077639,0.2562501701923516,0.12694735369472931,29.237540295271153,1.0,UPI,Semi-Urban,Loyal
35144,67,18305.46906801457,11,85.53609160301782,0.1869357744978687,72.06463352172845,0.016504902449084185,0.3376604572912622,79.27710550596301,3.0,Card,Urban,Regular
38163,52,45537.354616657765,55,148.82703401991805,2.54953352736962,41.928617626047966,0.16052647491943015,0.1888103215692148,35.82520223134775,2.0,Card,Urban,Occasional
22477,36,38089.60179470367,4,236.26150129364996,0.5664545680283225,150.8256326840232,0.47911453068409215,0.07552167170367308,115.36355336057368,2.0,Card,Semi-Urban,Occasional
23007,55,42942.06546650302,43,310.27595907892555,3.018520487959322,77.21149114670544,0.3256901161589295,0.19512501380519723,80.82327568170774,2.0,UPI,Semi-Urban,Occasional
45344,42,24708.36876423272,9,22.041705979398795,2.9156690188772227,5.629103449024153,0.2258873582214476,0.2386009213483268,145.2150808530227,1.0,UPI,Urban,Loyal
36128,36,18515.919014509887,65,274.44760562748894,6.315236395551396,37.51725724057098,0.5563756396222358,0.07962110533071019,96.77802917823573,2.0,Wallet,Urban,Loyal
49710,21,30140.336362025293,3,398.0880956603967,4.63760303450826,70.61300577987927,0.20534874464035766,0.07474518420455128,41.341752130275594,3.0,UPI,Urban,Occasional
13099,20,,69,93.02462893875565,1.4170090619790814,38.48749696560333,0.14099633789234245,,104.53858635875895,2.0,Wallet,Urban,Regular
37196,35,18049.143616178917,62,139.58955660779418,4.3258404686599174,26.20986442031328,0.27431945975901195,0.30982926841158903,,1.0,Wallet,Urban,Loyal
4108,34,63866.26267786396,42,,6.140643102877939,86.19687319839508,0.17826568660593112,0.08279307621508547,62.18328153437684,1.0,UPI,Rural,High_Value
41336,63,52220.213105324525,58,636.6326265684368,1.1497282048920205,296.14563604816937,0.2501357734055133,0.1408437386967748,62.70979319515485,1.0,Wallet,Urban,Loyal
25223,67,59988.124263202524,66,146.9382441463281,7.540223759304337,17.20543258439136,0.3865719484335473,,20.81735816113805,1.0,UPI,Semi-Urban,Loyal
35840,33,42437.121776290995,26,288.2788636860077,6.841992943818406,36.76091852559607,0.4709327727053044,0.018430214409006548,14.983792635292533,2.0,Card,Semi-Urban,Regular
29719,40,25351.66450520991,8,191.39761999571246,3.6821831436396644,40.87785849549892,0.5881877618832654,0.26643632849671334,129.33508164614378,1.0,Card,Urban,Regular
46953,41,17319.993774429182,2,435.20844189820656,2.3101270493601684,131.47786638048538,0.24774267174814626,0.09885765731279395,47.37831314270616,1.0,Card,Urban,Regular
29828,53,63355.22914065758,21,507.07796234189834,15.58825543365926,30.568492531950376,0.2619404450196517,0.4008115392866024,21.65640518984832,4.0,Card,Urban,Regular
17543,46,41496.78094420867,65,166.4027608807174,2.028194366909864,54.95114933805387,0.2947522829530666,,,1.0,UPI,Urban,Regular
24916,21,22054.093776812595,44,433.7149102950612,6.286827489067937,59.52040321329714,0.18314781344428469,0.2825545850131466,26.90819464117631,5.0,Card,Semi-Urban,Loyal
4514,67,40209.37429629484,61,257.9987039718219,,24.79154539496395,0.6075857031149027,0.25756505685141096,59.95885947040337,1.0,UPI,Semi-Urban,High_Value
19937,35,58554.29829055988,31,128.8317971099315,4.90157760498576,21.830060660575242,0.34231036558516575,0.03018581677833611,41.08195422274383,0.0,UPI,Rural,Regular
46525,40,75200.3930241842,18,174.704400563012,8.756570886065036,17.90633231728333,0.20431240901497388,0.16983769313320884,144.66216118933258,0.0,Wallet,Urban,Regular
24511,51,37457.90376192801,58,151.88534336257464,6.577867670357584,20.04328261850045,0.2693136898038863,0.43825305141464116,72.34577961865041,0.0,Card,Urban,Loyal
27442,52,48964.28615993317,56,377.35267080038545,,42.9179847396401,0.18392983567249055,0.013020958199736553,62.435373564636166,,Card,Rural,Loyal
12002,23,22523.658980832446,65,342.9323680295035,1.2221996420065566,154.32113368529275,,0.1851552174487005,24.606889615208217,2.0,Wallet,Rural,Occasional
23354,54,28135.935362971843,57,293.7861640747276,1.1683249071517978,135.48991809563736,0.22035129855936483,0.06711425982919471,48.23850801342544,3.0,UPI,Rural,Occasional
27293,70,38186.83754121728,3,71.26280868827013,0.7905872382124512,39.79856840676024,0.3159671986631161,0.21737015830960404,66.28725723805974,3.0,UPI,Urban,Regular
34204,24,40730.31002957429,69,465.3400756262415,1.4336966295932796,191.20710032951368,0.2808067060685965,0.026007254834366826,113.7001110352,0.0,UPI,Urban,Occasional
12148,57,20767.029591481947,58,366.8443495484947,5.266408161220784,58.54140683313362,0.24967148440392736,0.21869730241160176,63.85451399964001,5.0,Wallet,Semi-Urban,High_Value
15292,63,,39,88.2910621615517,4.348111172490114,16.508830746770514,0.034399206432461825,0.003789236299214759,62.23362517353059,2.0,UPI,Semi-Urban,Loyal
46880,31,39289.658499870464,35,238.32361066133018,7.197938812767503,29.07116241099092,0.1212325569295237,0.12649496358071688,47.56096460969591,3.0,Card,Rural,Regular
8691,36,38074.84375371814,22,110.29777420983193,4.339387476457888,20.6573833976557,0.25628407185319785,0.12477018527305052,45.33438007229035,3.0,Card,Semi-Urban,Regular
12654,66,40854.649345451755,44,555.0448315444243,2.5117728809023463,158.05259917657492,0.3631643607485748,0.18280061323498756,51.077607355621204,3.0,Card,Rural,Occasional
31470,19,51597.74627242477,16,321.9757029295034,4.771509190813983,55.78709004604282,0.1263639448408084,0.2381819208082002,13.779074835074,0.0,Card,Urban,Occasional
2955,49,49972.5448294122,17,201.47178476987133,5.87120095602907,29.321189419309857,0.314926369727729,0.024896608449089166,88.7737569216737,5.0,Card,Urban,Regular
3004,26,48310.11977525211,68,350.5675807989032,4.925600036955779,59.161532775169206,0.3067525404904154,0.10247554711251826,191.92122666244586,1.0,Card,Semi-Urban,Loyal
15814,22,43046.612771417385,22,488.786010276869,8.935624571832685,49.1952978640687,0.03317665285227698,,40.72205834599472,2.0,Wallet,Semi-Urban,Occasional
6657,61,37661.08050838031,2,312.27343082815526,8.179421368895252,34.018857864647465,0.3622815695871267,0.37571777801818096,98.30152337615988,2.0,UPI,Rural,Regular
12774,39,28498.656222295536,33,428.6575854000708,2.758763097281106,114.04219268571075,0.12732534132598133,0.11007772751052987,54.801141637435464,2.0,UPI,Semi-Urban,Occasional
39531,34,12555.150058228857,27,451.47175748368227,3.4258443345848786,102.00805165146596,,0.034426916483110144,26.981933677601447,1.0,UPI,Rural,Occasional
34408,39,85403.64392346956,12,,6.889624407122995,60.225034693294084,0.10839663717927951,0.03204893888747024,44.7837323244346,2.0,Wallet,Rural,Occasional
8837,45,39705.24727155668,61,86.1251320026598,9.099618920206119,8.527562543013465,0.28350554041240966,0.3522980740618485,72.13528380756173,3.0,UPI,Semi-Urban,Loyal
14618,59,29389.13457076425,22,424.67457110992063,5.846863166613417,62.02469083663204,0.25474238153651557,0.04070302546327205,18.006588684682992,3.0,UPI,Semi-Urban,Occasional
22836,45,24159.58913713867,39,525.0166657354621,3.6400825991705825,113.148129265912,0.43961083614532465,0.15032080313532126,138.23076182073203,2.0,Card,Semi-Urban,Occasional
15981,18,135277.20516524246,59,460.82090524123913,6.3964820528720026,62.30271390468737,0.14993607681260257,0.134160990385873,50.27179054921522,0.0,Card,Urban,High_Value
37916,38,9199.186488371906,36,714.5306365566248,0.26635051014170985,564.2439678700536,0.2023752415546014,0.42494337903372553,59.75761522650245,1.0,UPI,Semi-Urban,Occasional
1571,43,16646.03730905357,30,267.5093746230714,2.6858243777877004,72.57789498468601,0.29281309961779417,0.0426559167860722,66.87375005711651,3.0,Wallet,Rural,Occasional
35908,20,34392.84790188206,58,275.51738747055265,3.004510518570258,68.8017639591371,0.24526401870211167,0.11731937058690739,220.22176594815772,2.0,Card,Urban,Regular
26090,46,14322.538147093037,26,431.9860052895713,3.113014606677646,105.02904720742409,0.02072252450356408,0.04213771436230373,58.3167278719582,3.0,Wallet,Semi-Urban,Regular
20914,60,30612.273582814236,16,207.92857217133408,0.6467213154781688,126.2682217184737,0.6226436743325985,0.18434125178226962,106.91245411176895,3.0,Card,Urban,Occasional
9958,50,35375.6070876787,62,321.21856173142794,6.52414097609275,42.691725573998376,0.4205823700991355,0.13400430442294364,,0.0,Card,Semi-Urban,Loyal
18276,47,77251.0697110779,65,177.19628436193076,4.210911285956817,34.00485531954212,0.48011569410386434,0.19120012428701125,52.92878179374441,1.0,Card,Urban,Loyal
15432,43,24480.996647170094,25,,1.831441380564999,23.933966103794855,0.22566667952880892,0.38934527250450507,,0.0,Wallet,Rural,Regular
23494,55,70331.9276852844,41,133.52459264796298,5.477202847021235,20.614545476118426,0.21188025226647944,0.09419303294303347,120.31651941262551,4.0,UPI,Rural,Loyal
15790,27,30984.3697129629,53,193.96243889969378,4.315980738375082,36.48667074722728,0.42195592992285963,0.20368193371779386,20.58349752067124,1.0,Wallet,Urban,Loyal
35780,60,29786.4148824891,29,674.5421615171834,2.0538450355903772,220.8829045533999,0.1893482167682539,0.1404191418437634,76.53071113530243,2.0,Wallet,Semi-Urban,Regular
11981,18,43047.56432106068,68,458.163994993755,1.4644497464399155,185.90924633606656,0.50356973854932,0.2180420598238451,56.26061760555747,2.0,Wallet,Semi-Urban,Occasional
44906,49,38348.526114459324,45,306.3773979037852,0.6225595858135335,188.82351106395328,0.25748422375850166,0.2820539587872452,21.549424636641476,1.0,UPI,Urban,Occasional
35763,30,22280.650415896132,17,331.4663535676971,4.661507437870841,58.54736696987433,0.18163472856410529,0.10300026723709751,35.37917495120945,0.0,UPI,Urban,Occasional
27093,22,47428.615917221956,48,540.4123197638058,4.403288508880238,100.01544779177436,0.02825945533197636,0.28952147677262297,33.80355560963383,2.0,Wallet,Semi-Urban,Loyal
46835,59,88167.43088958395,32,227.31115984972845,2.7677063137255353,60.33144330322326,0.058680290239876184,0.25975787545262513,23.87500943376823,0.0,UPI,Semi-Urban,Regular
33438,41,62013.50807640514,25,811.0271353038522,4.862900692163664,138.33206084965224,0.2699390097940567,0.38324477459489026,26.40823425328892,1.0,Card,Urban,Occasional
47381,28,41482.26831016471,31,463.27939048358456,5.807157886243253,68.05768254910568,0.17841709686078921,0.022175844454418312,36.12260180470368,1.0,Card,Semi-Urban,Occasional
1591,36,27599.38390822635,49,453.42349900946215,6.225213574439656,62.75572262853516,0.2519047171093808,0.12654388884444062,40.172638818487556,1.0,Card,Urban,High_Value
26756,34,20937.37378689153,68,342.89807299596777,3.9290039157398433,69.56741744533566,0.009048027941171698,0.27974339762578254,52.73745819134092,0.0,Wallet,Rural,Occasional
21759,61,14583.296528304354,31,483.78097574865586,4.2964395462073925,91.34079064398566,0.11120845079217785,0.3323628456434617,90.30136697580824,1.0,Wallet,Urban,Occasional
3002,57,79750.07862112201,46,,8.873821124915624,27.70240939104749,0.231618650335309,0.03361382215046909,112.81479651252721,3.0,Card,Semi-Urban,Loyal
44112,26,12073.150927248238,10,610.1275225088248,3.0168826618554663,151.8908003717979,0.3447263151741851,0.022323754494247235,28.072187726208675,1.0,Card,Rural,Occasional
43520,24,48333.65602071593,5,388.97712072922496,0.8251463503403603,213.1210577478825,0.31663746219114286,0.32829010034339073,152.695355458042,3.0,Wallet,Semi-Urban,Occasional
629,49,,3,508.4213276111174,9.135270148703873,50.1635694117276,,0.131056486421754,42.73762581833394,,UPI,Urban,Occasional
20737,28,62452.91679496562,2,476.4501383059818,1.6261291213556734,181.42677541309405,0.5538244806561474,,85.12675734640663,,Card,Semi-Urban,Occasional
11903,35,45215.45653475738,67,136.13337763528085,18.5647144096956,6.958107068908597,0.27133835918368876,0.08902220504523012,104.91952597385962,2.0,Card,Semi-Urban,High_Value
6367,47,22226.194703086716,18,486.6988751962596,0.40984726841982033,345.21390089421504,0.019316061788205545,0.1556173975673619,36.36123757375391,1.0,Card,Urban,Occasional
17133,26,29685.448529440728,71,392.02938052280604,9.92615068551453,35.879917072948984,0.10291614685062335,0.3269280366074045,33.49544695110421,2.0,Wallet,Urban,High_Value
9479,32,19295.411519453577,5,340.9436538911156,3.194257913765113,81.28819469403025,0.060994246526777984,0.018098181000813788,156.60476867938968,3.0,UPI,Rural,Occasional
41871,64,59114.94228877939,54,,17.57948816699291,9.394733529151836,0.5109159094761566,0.4368929362067381,46.93665020342581,3.0,Card,Semi-Urban,High_Value
12933,30,34878.84748477308,12,468.40893662413123,5.110709876866805,76.65376790303493,0.4725554587060112,0.30277904598095073,34.4415975976605,1.0,Wallet,Urban,Occasional
